seg_id,time_to_failure
seg_c42490,4.277922627
seg_c42952,5.379018832
seg_c44bbc,2.947757237
seg_c46ce6,2.95014048
seg_c472cf,7.581946195
seg_c47bdc,6.425940439
seg_c4af54,2.205808802
seg_c5064e,8.569339803
seg_c509ff,4.055283126
seg_c522f8,7.486894377
seg_c5256d,6.375704139
seg_c52ae6,2.084550906
seg_c5325c,9.740677734
seg_c550b1,9.699629321
seg_c565bd,3.87887814
seg_c571ef,4.244141038
seg_c588c1,9.463028817
seg_c58ca5,7.525614167
seg_c5abaa,5.312816624
seg_c5c455,2.142752368
seg_c5c6ea,6.381486225
seg_c5dada,4.335678697
seg_c5dee4,2.089199501
seg_c5f986,3.520726336
seg_c5fc3b,8.734717547
seg_c5fc87,4.09893666
seg_c607eb,2.079590014
seg_c60dca,4.010799632
seg_c60f1d,3.468404728
seg_c627fc,8.037160384
seg_c62a06,3.40262991
seg_c65135,2.957799022
seg_c654e7,6.345085874
seg_c666dd,4.8513771
seg_c671f7,6.425940439
seg_c6b514,3.578447467
seg_c6c29f,3.318828014
seg_c6f0a2,3.259057904
seg_c6f533,2.303560366
seg_c6f9c2,2.376879896
seg_c703be,7.397692431
seg_c70fde,6.398197605
seg_c714d0,9.64312728
seg_c73df6,4.316350964
seg_c747ad,9.722068883
seg_c747b4,3.601302566
seg_c7a3bc,2.604979704
seg_c7a401,4.746216691
seg_c7a579,7.673739149
seg_c7b424,9.644650124
seg_c80857,2.084550906
seg_c81e10,7.789338979
seg_c81fec,3.861879347
seg_c8459f,9.326910209
seg_c87c24,4.973391486
seg_c901c0,3.520459581
seg_c90be5,9.550731863
seg_c9201c,2.173022336
seg_c9481f,5.405508457
seg_c94941,2.089199501
seg_c9831a,2.168373741
seg_c9e533,7.910821337
seg_c9f80a,4.007170534
seg_ca2d1b,4.213127285
seg_ca407b,4.828169461
seg_ca44a8,4.482952214
seg_ca67ee,4.683582331
seg_ca6d70,2.233175189
seg_ca8389,3.122500386
seg_ca88e3,9.545691243
seg_ca9e39,3.798117641
seg_caa919,5.327611112
seg_cacd0a,6.353291484
seg_cacd58,4.375697466
seg_cb0e21,9.687045295
seg_cb806c,3.900336908
seg_cbcce9,5.391151889
seg_cbfb19,7.637014982
seg_cc096e,9.472609195
seg_cc2c46,4.412580993
seg_cc2e9b,3.260042717
seg_cc4199,8.731866714
seg_cc4932,8.549463611
seg_cc4950,2.25648832
seg_cc667b,3.923985003
seg_cc7a19,2.149900564
seg_cc7e39,8.023790918
seg_ccdc28,2.128910995
seg_cd0691,2.164782315
seg_cd2b34,4.238214194
seg_cd2b53,2.190521237
seg_cd352f,9.644650124
seg_cd43b4,8.387872888
seg_cd699e,3.456323846
seg_cd9f9b,7.690784972
seg_cdadb5,9.469025829
seg_cdf88e,2.090655019
seg_ce00bb,4.748425109
seg_ce46ba,2.925729486
seg_ce472b,8.763103563
seg_ce5520,3.122875332
seg_ce5832,3.273359116
seg_ce72e2,2.968849067
seg_ce7537,2.397522272
seg_ce9f59,3.675936441
seg_cea185,3.974392788
seg_ceab44,7.551065638
seg_ceb942,2.119494496
seg_cec2f2,5.405508457
seg_cecd29,6.361797255
seg_ced992,2.100092546
seg_cedf3e,9.350864272
seg_cee7d0,8.92232528
seg_cf0e43,6.365735404
seg_cf1371,2.211090806
seg_cf25d2,3.078403759
seg_cf3825,2.862623865
seg_cf5764,7.566866267
seg_cf646e,6.437255227
seg_cf74e8,2.152725909
seg_cf9a49,4.051505961
seg_cfed24,2.816293683
seg_cff594,2.181581409
seg_d014a3,9.352542414
seg_d0598e,3.243463544
seg_d062a6,9.677829137
seg_d07c62,3.362290974
seg_d07ce8,9.638804628
seg_d098df,8.713782614
seg_d0c280,2.093753373
seg_d0c8e2,3.644233142
seg_d0f262,5.391151889
seg_d0f803,3.481250855
seg_d1045e,9.654112428
seg_d11ca8,8.603885437
seg_d14524,4.862982023
seg_d146a6,2.086101147
seg_d16534,7.479243348
seg_d19980,8.239805629
seg_d1a281,4.652464491
seg_d1a2b9,2.875215395
seg_d1a8b3,2.141279257
seg_d1abaa,9.680223028
seg_d1b91e,7.495318986
seg_d1ca05,9.553054073
seg_d1cb37,9.576943761
seg_d1eee8,9.626922764
seg_d1fbb8,9.5471704
seg_d21066,4.077741001
seg_d21eb6,7.629942655
seg_d24095,8.704100066
seg_d247da,5.396651004
seg_d2551a,9.57259829
seg_d26f7d,9.722366981
seg_d27193,3.512353965
seg_d27812,4.095731014
seg_d29a4b,4.268887074
seg_d2a533,4.674565053
seg_d2ad9a,2.080756898
seg_d2cb02,5.365886778
seg_d2db6b,5.27798118
seg_d2f588,9.679933508
seg_d30a9d,2.169752022
seg_d31583,9.367900099
seg_d320f5,5.231205995
seg_d328bb,3.708948262
seg_d32f71,4.291297557
seg_d32f8a,5.374530415
seg_d35274,2.840354358
seg_d356ab,3.695067572
seg_d35e50,5.388886983
seg_d36055,8.575650639
seg_d36342,7.66984038
seg_d36681,8.215912573
seg_d36737,3.930491877
seg_d37b05,7.526974561
seg_d39131,8.568916188
seg_d398df,5.351347119
seg_d3992e,9.472954574
seg_d3bb14,2.115655102
seg_d3d8fc,3.361696354
seg_d3f6b0,3.592271968
seg_d3f967,3.176719122
seg_d40bb2,9.739382365
seg_d41daa,7.554031163
seg_d42c77,6.392415519
seg_d44589,3.217557469
seg_d47aba,2.969985506
seg_d4c763,5.131917418
seg_d4dec8,6.441775872
seg_d4ea17,7.499582479
seg_d508db,4.330344123
seg_d516e3,8.545248723
seg_d56ae2,7.545576819
seg_d56d32,7.896033907
seg_d59e4e,3.37783385
seg_d5b100,2.951900204
seg_d5d3a1,4.843163722
seg_d5dbc1,2.241222835
seg_d5df41,7.615747928
seg_d5f344,3.54042888
seg_d60d18,5.089298874
seg_d62e9c,3.024819942
seg_d63175,6.363260219
seg_d661ce,2.940478703
seg_d668c0,6.428397701
seg_d68930,9.583301537
seg_d693b0,9.508368149
seg_d6b198,2.970212207
seg_d6b386,8.575700854
seg_d6b546,6.391395975
seg_d6dad6,5.103723941
seg_d6ea73,2.844433445
seg_d702b2,6.418428966
seg_d71352,9.706829677
seg_d740b2,8.555319959
seg_d753f8,2.950055004
seg_d78093,4.231708659
seg_d78e7d,2.179361509
seg_d795ab,5.396592773
seg_d7967e,8.692892145
seg_d7a805,6.428397701
seg_d7ab50,3.685212443
seg_d7f015,4.755990409
seg_d7f53a,3.838744812
seg_d8014d,5.375087907
seg_d83890,3.668085396
seg_d85e2e,6.345085874
seg_d86eb6,2.267023257
seg_d88da7,7.863385578
seg_d89369,2.85033345
seg_d90c5f,3.057368326
seg_d91492,5.466845783
seg_d9190c,4.696423165
seg_d9352b,5.396421438
seg_d962cc,9.698193258
seg_d9750c,4.658976249
seg_d9a2bb,4.023085479
seg_d9b162,8.005526841
seg_d9bb68,5.450166078
seg_d9ce67,2.997985439
seg_d9d0e4,4.376019299
seg_d9dab4,9.62434995
seg_da21ee,9.56053929
seg_da7c3b,7.678420017
seg_da80c4,9.054762246
seg_da8b88,4.398872877
seg_dab0f9,7.585664107
seg_dad4f2,6.355054609
seg_db3446,8.464104922
seg_db3a95,3.100808683
seg_db3fbe,9.677018133
seg_db4185,4.426686654
seg_db606c,5.405508457
seg_db694a,6.362431249
seg_db6d5f,6.407315309
seg_db90c0,3.619589658
seg_dbbb44,5.304636
seg_dbc615,3.727973633
seg_dbf3f2,2.909280712
seg_dc188b,6.355054609
seg_dc1cf0,8.674245265
seg_dc23c0,8.751199086
seg_dc4698,4.443697225
seg_dc5e63,3.492191912
seg_dc6e94,3.149779299
seg_dc73b8,2.106174708
seg_dc7e0d,2.176263155
seg_dca2c2,9.679265587
seg_dcb51d,3.251319534
seg_dcbe02,2.350233554
seg_dcd9df,3.030645028
seg_dcee28,5.306384524
seg_dceeca,3.533684032
seg_dcf242,5.26113999
seg_dcfb4b,8.830371515
seg_dd0b11,3.412766944
seg_dd4594,3.74262694
seg_dd699c,2.161164868
seg_dd780d,3.521651403
seg_dd8805,7.588833081
seg_ddbadc,9.343310934
seg_ddc800,8.682873428
seg_ddd206,7.615421977
seg_ddddf0,2.960584098
seg_de225c,9.782260164
seg_de3237,8.307466411
seg_de3d5e,3.064232368
seg_de4e1d,3.596843771
seg_de8180,2.12548267
seg_de98fa,3.051545192
seg_de9e32,9.691495429
seg_df0df7,8.798367206
seg_df352f,2.920822712
seg_df45b0,6.418699131
seg_df8385,2.274627755
seg_df8e0a,7.471608235
seg_df99d4,3.448775936
seg_dff078,5.07974811
seg_e00465,8.595596496
seg_e051bc,4.02161635
seg_e05de2,2.964574777
seg_e067ab,7.618972247
seg_e09301,3.032017633
seg_e0c329,2.955837332
seg_e0ce38,7.842721387
seg_e0cfd4,4.988954435
seg_e0f296,8.536520589
seg_e10d3b,8.753707185
seg_e13bd8,3.522140611
seg_e14149,5.337792621
seg_e1468f,9.604495541
seg_e15cb9,5.398258977
seg_e197b8,4.787575661
seg_e1a9e0,9.553041058
seg_e1daa0,5.32770629
seg_e1f045,5.188540899
seg_e1f081,8.570407658
seg_e20d76,4.347296528
seg_e217fc,4.285372275
seg_e2209b,4.920908237
seg_e24496,8.369004976
seg_e24f69,3.919950243
seg_e256bd,3.0827547
seg_e25aca,4.25101543
seg_e266f4,6.336828603
seg_e27c0a,2.947408856
seg_e29670,3.467769109
seg_e2b8b1,9.575171104
seg_e2c82c,2.806888451
seg_e3005e,3.075966248
seg_e30e44,2.641990158
seg_e30ef5,3.354042157
seg_e34052,3.290007456
seg_e37b8e,5.415318598
seg_e3b1f1,6.409621981
seg_e3ca24,7.536180457
seg_e3cf1a,5.308931208
seg_e3d751,2.089199501
seg_e3dafa,9.690556288
seg_e3e762,7.861356128
seg_e40348,6.373941013
seg_e405fe,2.158764254
seg_e40d64,7.565356095
seg_e41fc9,4.794364668
seg_e47d2b,4.220726124
seg_e481c7,6.37176599
seg_e48c23,7.529542041
seg_e49750,5.355081907
seg_e4c15a,5.096575381
seg_e4f203,6.345085874
seg_e4f403,2.905149955
seg_e50f16,9.72386774
seg_e52f8c,5.339183116
seg_e53a52,4.048291072
seg_e54932,7.540416793
seg_e5750a,9.347183329
seg_e59dca,7.57441617
seg_e5b510,2.965385942
seg_e5c033,5.051419391
seg_e5deec,2.808654542
seg_e5e238,2.086379668
seg_e5f9ec,6.448466364
seg_e5fbc1,2.089199501
seg_e60719,8.328815702
seg_e6307f,8.145609126
seg_e64dfa,5.065038658
seg_e65e69,3.618872416
seg_e66697,6.37151749
seg_e6b236,6.398197605
seg_e6bd3f,3.492653458
seg_e6c973,6.418699131
seg_e6e1df,3.486143357
seg_e6e24e,6.345085874
seg_e71dda,5.891729987
seg_e72f10,7.687498632
seg_e742dc,8.796118947
seg_e76e6e,3.142135177
seg_e7ac12,3.467820591
seg_e7ced6,8.175098525
seg_e7d1f8,2.962928114
seg_e7d3e7,7.591115643
seg_e80726,5.312396113
seg_e81b50,4.089027664
seg_e8385f,9.588707307
seg_e85f55,2.185872642
seg_e86e44,3.742162788
seg_e86ed1,9.651992436
seg_e86f77,2.160278139
seg_e877a5,4.690517365
seg_e8a2c4,4.360293563
seg_e8a4f4,4.94393327
seg_e8ac98,2.156272334
seg_e8ad6b,5.08211058
seg_e8b2b3,7.522644938
seg_e8bcde,3.655257494
seg_e8ce6a,2.939725213
seg_e8d02f,3.030048805
seg_e90c0d,4.354418142
seg_e92526,3.674420422
seg_e9272e,3.520793493
seg_e96140,3.643005127
seg_e98217,2.159186994
seg_e9a09f,2.079590014
seg_e9aa44,9.605674442
seg_e9df42,7.668965365
seg_e9e65b,6.425940439
seg_ea0091,3.337259086
seg_ea05c1,8.596314245
seg_ea096b,9.746465064
seg_ea098b,8.264012942
seg_ea4d3a,7.824772101
seg_ea78c0,4.738572078
seg_ea8270,9.517220698
seg_ea9d37,3.50665183
seg_ea9fa4,9.67253472
seg_eaa0ec,6.38822887
seg_eabb2c,9.627134256
seg_eacccf,3.759067964
seg_ead30e,4.040156794
seg_eb0b19,9.453084875
seg_eb1d6e,4.360730499
seg_eb2e11,6.375704139
seg_eb32bc,2.187567481
seg_eb47a9,2.138816595
seg_eb692c,9.782756338
seg_eb7595,4.270909897
seg_eb7f91,5.338343236
seg_eba22d,8.771459551
seg_ebb79f,5.018417318
seg_ebd77b,9.675253579
seg_ebe36c,5.163383129
seg_ebec3e,3.473668987
seg_ec0e7b,7.626953813
seg_ec4645,3.606626965
seg_ec73d5,3.252229398
seg_ec973c,9.767781454
seg_eca2eb,5.292141697
seg_ecaef0,6.424001773
seg_eccb17,2.169752022
seg_ecdca4,3.38822391
seg_ecf28d,6.418847135
seg_ecf81b,8.646801287
seg_ed07b0,3.086609728
seg_ed3e4c,7.460742519
seg_ed52ac,9.413805138
seg_ed7741,8.525282977
seg_ed7dee,4.229035072
seg_ed7f69,3.662936696
seg_edda79,6.354420615
seg_edecaa,4.202185564
seg_ee1cfc,3.288149655
seg_ee2781,8.697146604
seg_ee4479,2.998397872
seg_ee4ae5,2.173022336
seg_ee7224,3.385877929
seg_ee87e2,2.178553774
seg_ee8f87,4.062975509
seg_eea20e,8.594998284
seg_eebbc2,5.243461932
seg_eee89d,3.698558514
seg_eefd4a,2.25310975
seg_ef24bd,3.889630476
seg_ef27c8,2.690434607
seg_ef47c4,9.100293435
seg_ef644a,4.423882745
seg_ef660a,7.884042469
seg_ef74dc,6.326859868
seg_ef779d,3.341375395
seg_ef9105,9.672524809
seg_efb639,7.689709749
seg_efbf3e,5.405508457
seg_efc5fb,8.595956914
seg_efd9ec,8.649285029
seg_f003ca,7.498877057
seg_f01368,4.804904861
seg_f0181d,3.122532252
seg_f02d32,6.345085874
seg_f056d8,3.530768899
seg_f0574b,4.679877876
seg_f073e2,3.667962986
seg_f0ce4a,2.281574428
seg_f0cedb,6.791599678
seg_f0d278,2.173022336
seg_f0db55,2.168419126
seg_f11620,4.356940349
seg_f11f77,4.561544138
seg_f165f6,3.018583836
seg_f19f8e,8.663336793
seg_f1a771,2.278219475
seg_f1b916,2.249178341
seg_f1f5b9,4.017336731
seg_f21a22,4.263346363
seg_f21bf4,4.875034561
seg_f22163,9.738994084
seg_f229bf,4.547404854
seg_f24292,6.326859868
seg_f2750c,7.442680147
seg_f2a20d,3.516539226
seg_f2ae5e,4.821662484
seg_f2b0c5,2.702061419
seg_f2cb5e,3.41486276
seg_f2f5a3,2.785363196
seg_f3063a,6.411659892
seg_f30b2f,6.409229058
seg_f30f0c,7.698642668
seg_f322b1,5.370161158
seg_f342a3,4.848107769
seg_f34877,7.488985031
seg_f383fb,3.587314175
seg_f3c578,3.459656844
seg_f43730,5.024301734
seg_f43ab6,2.089199501
seg_f455bc,8.894095004
seg_f46cc1,3.836146679
seg_f48363,4.14790075
seg_f48db9,3.628236154
seg_f4ad4b,3.981443664
seg_f4d644,3.070642998
seg_f52cdc,9.773268636
seg_f5406b,3.418590079
seg_f579ba,2.270894436
seg_f57ca1,9.713293947
seg_f59974,8.687470927
seg_f5a4ee,9.7316047
seg_f5a6ab,6.398197605
seg_f5d2dd,8.812351161
seg_f5e682,2.118174688
seg_f60872,6.37151749
seg_f618a8,7.896905556
seg_f61b0e,4.523071473
seg_f639cd,9.729922108
seg_f639ec,5.405508457
seg_f650cc,2.101333405
seg_f6659e,2.797860161
seg_f66db1,7.815069871
seg_f679c6,8.446332053
seg_f67ce2,3.014899011
seg_f6828d,2.916051047
seg_f69c38,3.921507696
seg_f6a217,2.549944052
seg_f6abc5,8.727132835
seg_f6b70c,7.551365038
seg_f6bae8,5.034146574
seg_f6c0cb,3.042805752
seg_f6c928,6.415971704
seg_f6cfd4,6.418699131
seg_f6d51b,2.937509917
seg_f6e1ca,2.266337726
seg_f6e89f,7.681813045
seg_f6f523,2.181454893
seg_f6f683,5.34196768
seg_f7050a,2.460942996
seg_f70b66,6.355054609
seg_f71db8,6.354420615
seg_f7290f,3.535550939
seg_f734c8,8.796383689
seg_f741af,3.330585969
seg_f77ee5,9.513758957
seg_f7d792,2.174758299
seg_f7de40,8.714078897
seg_f80e44,6.345085874
seg_f83d28,3.967441335
seg_f865be,2.339589173
seg_f86c41,4.165569751
seg_f88d4a,3.514224608
seg_f8db0a,2.219102568
seg_f8dd7e,4.223348624
seg_f931de,4.244755662
seg_f93ce5,2.190057322
seg_f95fd3,7.602621248
seg_f96d0e,4.106993544
seg_f96d5a,7.488868318
seg_f97274,3.39216933
seg_f99b64,7.377804542
seg_f9e4f2,9.638217174
seg_f9eea3,5.374530415
seg_fa0ac7,6.345085874
seg_fa34c7,7.525897372
seg_fa488e,2.074941419
seg_fa4df0,4.242684661
seg_fa6383,7.59478181
seg_fa796b,3.035138905
seg_fa9f00,3.807536214
seg_fad815,3.533261131
seg_fb00b3,8.605483876
seg_fb11ba,6.40936439
seg_fb1f5c,9.648161116
seg_fb4c26,3.536762212
seg_fb74f0,7.513932908
seg_fb76ca,7.568019707
seg_fb8af5,2.920497336
seg_fb9491,5.289387479
seg_fb9b2e,7.994993054
seg_fbce13,2.180248623
seg_fbd66b,4.009263436
seg_fbddb9,9.6710219
seg_fbe3c2,5.479558114
seg_fbf17a,8.718941832
seg_fbff25,2.326967282
seg_fc407c,4.346421588
seg_fc57d4,2.105691083
seg_fc8fd6,2.100308285
seg_fcb7d0,9.534148194
seg_fcca66,4.35459964
seg_fcd32e,6.37151749
seg_fd19b8,8.694132766
seg_fd374e,4.378070694
seg_fd6340,4.44411612
seg_fd8add,6.326859868
seg_fd9ac1,5.310021466
seg_fdba93,2.973736915
seg_fdc1d4,3.599147357
seg_fdd50e,2.179361509
seg_fde767,5.131917418
seg_fde86d,6.489868364
seg_fdff11,2.089199501
seg_fe2aac,3.319229597
seg_fe5945,2.897280366
seg_fe70c0,7.566283844
seg_fe73b1,9.711725012
seg_fe86f5,4.05799468
seg_fea3e2,8.532451135
seg_feb312,5.450166078
seg_fedbd1,8.260414976
seg_ff0f1b,3.61274357
seg_ff1a62,8.480252834
seg_ff2f2d,6.326859868
seg_ff4236,4.192541099
seg_ff7478,5.413272478
seg_ff79d9,3.573112275
seg_ffbd6a,2.079590014
seg_ffe7cc,9.479345036
